Country Name,1972-01-01 00:00:00,1973-01-01 00:00:00,1974-01-01 00:00:00,1975-01-01 00:00:00,1976-01-01 00:00:00,1977-01-01 00:00:00,1978-01-01 00:00:00,1979-01-01 00:00:00,1980-01-01 00:00:00,1981-01-01 00:00:00,1982-01-01 00:00:00,1983-01-01 00:00:00,1984-01-01 00:00:00,1985-01-01 00:00:00,1986-01-01 00:00:00,1987-01-01 00:00:00,1988-01-01 00:00:00,1989-01-01 00:00:00,1990-01-01 00:00:00,1991-01-01 00:00:00,1992-01-01 00:00:00,1993-01-01 00:00:00,1994-01-01 00:00:00,1995-01-01 00:00:00,1996-01-01 00:00:00,1997-01-01 00:00:00,1998-01-01 00:00:00,1999-01-01 00:00:00,2000-01-01 00:00:00,2001-01-01 00:00:00,2002-01-01 00:00:00,2003-01-01 00:00:00,2004-01-01 00:00:00,2005-01-01 00:00:00,2006-01-01 00:00:00,2007-01-01 00:00:00,2008-01-01 00:00:00,2009-01-01 00:00:00,2010-01-01 00:00:00,2011-01-01 00:00:00,2012-01-01 00:00:00,2013-01-01 00:00:00,2014-01-01 00:00:00,2015-01-01 00:00:00,2016-01-01 00:00:00,2017-01-01 00:00:00,2018-01-01 00:00:00,2019-01-01 00:00:00
Cambodia,-0.857639134,-0.857639134,-0.857639134,-0.857639134,-0.857639134,-0.857639134,-0.857639134,-0.857639134,-0.857639134,-0.857639134,-0.857639134,-0.857639134,-0.857639134,-0.857639134,-0.857639134,-0.857639134,-0.857639134,-0.857639134,-0.857639134,-0.857639134,-0.857639134,-0.857639134,-0.857639134,-0.857639134,-0.857639134,-0.888571588,-0.919419527,-0.877124965,-0.834830403,-0.805708261,-0.776665688,-0.960617542,-0.887444675,-1.012951732,-0.92531693,-0.925050139,-0.968556821,-0.91120249,-0.926010072,-0.910870492,-0.960879624,-0.979937375,-1.081829667,-1.081829667,-1.081829667,-1.081829667,-1.081829667,-1.081829667
Cameroon,-0.974394083,-0.974394083,-0.974394083,-0.974394083,-0.974394083,-0.974394083,-0.974394083,-0.974394083,-0.974394083,-0.974394083,-0.974394083,-0.974394083,-0.974394083,-0.974394083,-0.974394083,-0.974394083,-0.974394083,-0.974394083,-0.974394083,-0.974394083,-0.974394083,-0.974394083,-0.974394083,-0.974394083,-0.974394083,-1.055947314,-1.137277722,-1.139814556,-1.142351389,-1.157698796,-1.17300427,-1.115097284,-0.986239016,-1.016579151,-1.025252938,-1.061822295,-1.084711313,-1.061917543,-1.079736114,-1.047183871,-1.030722022,-1.042605162,-0.995940328,-0.995940328,-0.995940328,-0.995940328,-0.995940328,-0.995940328
Canada,1.618460417,1.618460417,1.618460417,1.618460417,1.618460417,1.618460417,1.618460417,1.618460417,1.618460417,1.618460417,1.618460417,1.618460417,1.618460417,1.618460417,1.618460417,1.618460417,1.618460417,1.618460417,1.618460417,1.618460417,1.618460417,1.618460417,1.618460417,1.618460417,1.618460417,1.619899093,1.621333838,1.606657088,1.591980338,1.558390685,1.524892807,1.526346922,1.675228,1.495632648,1.442821026,1.403041482,1.434044838,1.428503275,1.375698328,1.405674338,1.443792701,1.45834434,1.431872129,1.431872129,1.431872129,1.431872129,1.431872129,1.431872129
Cayman Islands,1.5712924,1.5712924,1.5712924,1.5712924,1.5712924,1.5712924,1.5712924,1.5712924,1.5712924,1.5712924,1.5712924,1.5712924,1.5712924,1.5712924,1.5712924,1.5712924,1.5712924,1.5712924,1.5712924,1.5712924,1.5712924,1.5712924,1.5712924,1.5712924,1.5712924,1.555899035,1.540547729,1.534892142,1.529236555,1.510398462,1.491611838,0.866610467,0.835364521,0.879386663,0.813585281,0.78320533,0.786251247,0.52850461,0.542425752,0.54728663,0.539799511,0.513917089,0.44232446,0.44232446,0.44232446,0.44232446,0.44232446,0.44232446
Central African Republic,-0.986942291,-0.986942291,-0.986942291,-0.986942291,-0.986942291,-0.986942291,-0.986942291,-0.986942291,-0.986942291,-0.986942291,-0.986942291,-0.986942291,-0.986942291,-0.986942291,-0.986942291,-0.986942291,-0.986942291,-0.986942291,-0.986942291,-0.986942291,-0.986942291,-0.986942291,-0.986942291,-0.986942291,-0.986942291,-0.870714551,-0.754804373,-0.731056243,-0.707308114,-0.893064378,-1.078313112,-1.301562786,-1.304356456,-0.946479142,-1.012889862,-1.078416109,-1.013496995,-1.006369114,-1.123459578,-1.107784271,-1.263901591,-1.528764129,-1.423456669,-1.423456669,-1.423456669,-1.423456669,-1.423456669,-1.423456669
Chad,-1.077908516,-1.077908516,-1.077908516,-1.077908516,-1.077908516,-1.077908516,-1.077908516,-1.077908516,-1.077908516,-1.077908516,-1.077908516,-1.077908516,-1.077908516,-1.077908516,-1.077908516,-1.077908516,-1.077908516,-1.077908516,-1.077908516,-1.077908516,-1.077908516,-1.077908516,-1.077908516,-1.077908516,-1.077908516,-1.064341429,-1.05081141,-1.04190141,-1.032991409,-0.999681595,-0.966462791,-1.099470615,-1.195022225,-1.259667993,-1.429012775,-1.464894414,-1.461880088,-1.419560552,-1.370584011,-1.364238501,-1.346058965,-1.383895159,-1.327226758,-1.327226758,-1.327226758,-1.327226758,-1.327226758,-1.327226758
Chile,0.653536916,0.653536916,0.653536916,0.653536916,0.653536916,0.653536916,0.653536916,0.653536916,0.653536916,0.653536916,0.653536916,0.653536916,0.653536916,0.653536916,0.653536916,0.653536916,0.653536916,0.653536916,0.653536916,0.653536916,0.653536916,0.653536916,0.653536916,0.653536916,0.653536916,0.572778481,0.492240697,0.665480927,0.838721156,0.947188976,1.055360436,0.979287446,1.166410089,1.244145393,1.060418248,1.081172466,0.996815681,1.008841515,1.091597795,1.075626254,1.063065052,1.091841578,1.060811996,1.060811996,1.060811996,1.060811996,1.060811996,1.060811996
China,-1.294420719,-1.294420719,-1.294420719,-1.294420719,-1.294420719,-1.294420719,-1.294420719,-1.294420719,-1.294420719,-1.294420719,-1.294420719,-1.294420719,-1.294420719,-1.294420719,-1.294420719,-1.294420719,-1.294420719,-1.294420719,-1.294420719,-1.294420719,-1.294420719,-1.294420719,-1.294420719,-1.294420719,-1.294420719,-1.329692508,-1.364867926,-1.32515806,-1.285448194,-1.42871288,-1.571586132,-1.540745139,-1.455034852,-1.495766521,-1.681623697,-1.661583662,-1.644104004,-1.657160401,-1.63161695,-1.583379984,-1.585986257,-1.576941848,-1.544389486,-1.544389486,-1.544389486,-1.544389486,-1.544389486,-1.544389486
Colombia,-0.654199541,-0.654199541,-0.654199541,-0.654199541,-0.654199541,-0.654199541,-0.654199541,-0.654199541,-0.654199541,-0.654199541,-0.654199541,-0.654199541,-0.654199541,-0.654199541,-0.654199541,-0.654199541,-0.654199541,-0.654199541,-0.654199541,-0.654199541,-0.654199541,-0.654199541,-0.654199541,-0.654199541,-0.654199541,-0.562818591,-0.471687317,-0.514936626,-0.558185935,-0.52786798,-0.497632861,-0.459129035,-0.309037656,-0.300306857,-0.180456311,-0.180278569,-0.177394137,-0.159914523,-0.153863207,-0.090241119,-0.099900231,-0.116322227,-0.097176254,-0.097176254,-0.097176254,-0.097176254,-0.097176254,-0.097176254
Comoros,-0.58451581,-0.58451581,-0.58451581,-0.58451581,-0.58451581,-0.58451581,-0.58451581,-0.58451581,-0.58451581,-0.58451581,-0.58451581,-0.58451581,-0.58451581,-0.58451581,-0.58451581,-0.58451581,-0.58451581,-0.58451581,-0.58451581,-0.58451581,-0.58451581,-0.58451581,-0.58451581,-0.58451581,-0.58451581,-0.554124978,-0.523817182,-0.840310812,-1.156804442,-0.791853454,-0.427899599,-0.570307493,-0.550086498,-0.63031441,-0.29567644,-0.478799552,-0.362624705,-0.380141973,-0.471446872,-0.427686483,-0.519924283,-0.517402232,-0.332876086,-0.332876086,-0.332876086,-0.332876086,-0.332876086,-0.332876086
