Country Name,1972-01-01 00:00:00,1973-01-01 00:00:00,1974-01-01 00:00:00,1975-01-01 00:00:00,1976-01-01 00:00:00,1977-01-01 00:00:00,1978-01-01 00:00:00,1979-01-01 00:00:00,1980-01-01 00:00:00,1981-01-01 00:00:00,1982-01-01 00:00:00,1983-01-01 00:00:00,1984-01-01 00:00:00,1985-01-01 00:00:00,1986-01-01 00:00:00,1987-01-01 00:00:00,1988-01-01 00:00:00,1989-01-01 00:00:00,1990-01-01 00:00:00,1991-01-01 00:00:00,1992-01-01 00:00:00,1993-01-01 00:00:00,1994-01-01 00:00:00,1995-01-01 00:00:00,1996-01-01 00:00:00,1997-01-01 00:00:00,1998-01-01 00:00:00,1999-01-01 00:00:00,2000-01-01 00:00:00,2001-01-01 00:00:00,2002-01-01 00:00:00,2003-01-01 00:00:00,2004-01-01 00:00:00,2005-01-01 00:00:00,2006-01-01 00:00:00,2007-01-01 00:00:00,2008-01-01 00:00:00,2009-01-01 00:00:00,2010-01-01 00:00:00,2011-01-01 00:00:00,2012-01-01 00:00:00,2013-01-01 00:00:00,2014-01-01 00:00:00,2015-01-01 00:00:00,2016-01-01 00:00:00,2017-01-01 00:00:00,2018-01-01 00:00:00,2019-01-01 00:00:00
Aruba,1.025411606,1.025411606,1.025411606,1.025411606,1.025411606,1.025411606,1.025411606,1.025411606,1.025411606,1.025411606,1.025411606,1.025411606,1.025411606,1.025411606,1.025411606,1.025411606,1.025411606,1.025411606,1.025411606,1.025411606,1.025411606,1.025411606,1.025411606,1.025411606,1.025411606,1.025411606,1.025411606,1.025411606,1.025411606,1.025411606,1.025411606,1.025411606,1.025411606,1.418307662,1.357639432,1.346359253,1.36229372,1.138809204,1.119992614,1.308116436,1.296830654,1.341105223,1.237603426,1.237603426,1.237603426,1.237603426,1.237603426,1.237603426
Australia,1.333422422,1.333422422,1.333422422,1.333422422,1.333422422,1.333422422,1.333422422,1.333422422,1.333422422,1.333422422,1.333422422,1.333422422,1.333422422,1.333422422,1.333422422,1.333422422,1.333422422,1.333422422,1.333422422,1.333422422,1.333422422,1.333422422,1.333422422,1.333422422,1.333422422,1.169784753,1.006594181,1.133449912,1.260305643,1.185997419,1.111892223,0.849945545,0.919686675,0.878437281,0.918026447,0.927785218,0.950262189,0.826965749,0.871391118,0.929762483,0.995007396,1.01689446,1.081707001,1.081707001,1.081707001,1.081707001,1.081707001,1.081707001
Austria,1.331127167,1.331127167,1.331127167,1.331127167,1.331127167,1.331127167,1.331127167,1.331127167,1.331127167,1.331127167,1.331127167,1.331127167,1.331127167,1.331127167,1.331127167,1.331127167,1.331127167,1.331127167,1.331127167,1.331127167,1.331127167,1.331127167,1.331127167,1.331127167,1.331127167,1.200233815,1.069698095,0.931823015,0.793947935,1.038916743,1.283216238,0.948746204,1.074580312,1.104676485,1.079214215,1.278424621,1.339854479,1.165988445,1.123721004,1.178649306,1.323275685,1.341878176,1.294134498,1.294134498,1.294134498,1.294134498,1.294134498,1.294134498
Azerbaijan,-0.916575789,-0.916575789,-0.916575789,-0.916575789,-0.916575789,-0.916575789,-0.916575789,-0.916575789,-0.916575789,-0.916575789,-0.916575789,-0.916575789,-0.916575789,-0.916575789,-0.916575789,-0.916575789,-0.916575789,-0.916575789,-0.916575789,-0.916575789,-0.916575789,-0.916575789,-0.916575789,-0.916575789,-0.916575789,-0.872771473,-0.82908684,-0.878635466,-0.928184092,-1.111354751,-1.294024944,-1.004935265,-1.086611509,-1.114907503,-1.084838867,-0.64600414,-0.330871761,-0.294726133,-0.253278047,-0.525033414,-0.687900722,-0.408849895,-0.501832545,-0.501832545,-0.501832545,-0.501832545,-0.501832545,-0.501832545
"Bahamas, The",0.978996396,0.978996396,0.978996396,0.978996396,0.978996396,0.978996396,0.978996396,0.978996396,0.978996396,0.978996396,0.978996396,0.978996396,0.978996396,0.978996396,0.978996396,0.978996396,0.978996396,0.978996396,0.978996396,0.978996396,0.978996396,0.978996396,0.978996396,0.978996396,0.978996396,0.987110106,0.995201647,1.091990978,1.188780308,1.043942294,0.899500012,0.82216841,0.917442858,0.957021713,0.852687418,0.749954164,0.799532235,0.862514615,0.993752301,1.097594857,1.170635581,1.118292809,1.019497514,1.019497514,1.019497514,1.019497514,1.019497514,1.019497514
Bahrain,-0.411950499,-0.411950499,-0.411950499,-0.411950499,-0.411950499,-0.411950499,-0.411950499,-0.411950499,-0.411950499,-0.411950499,-0.411950499,-0.411950499,-0.411950499,-0.411950499,-0.411950499,-0.411950499,-0.411950499,-0.411950499,-0.411950499,-0.411950499,-0.411950499,-0.411950499,-0.411950499,-0.411950499,-0.411950499,-0.337960581,-0.264172822,-0.140047522,-0.015922222,0.088550207,0.192737192,0.428019077,0.288486809,-0.02396623,-0.390185446,-0.241927952,-0.235914767,-0.162725687,-0.506586134,-0.960101187,-1.137498975,-1.345188975,-0.941215515,-0.941215515,-0.941215515,-0.941215515,-0.941215515,-0.941215515
Bangladesh,-0.61253947,-0.61253947,-0.61253947,-0.61253947,-0.61253947,-0.61253947,-0.61253947,-0.61253947,-0.61253947,-0.61253947,-0.61253947,-0.61253947,-0.61253947,-0.61253947,-0.61253947,-0.61253947,-0.61253947,-0.61253947,-0.61253947,-0.61253947,-0.61253947,-0.61253947,-0.61253947,-0.61253947,-0.61253947,-0.532991963,-0.453661799,-0.609898388,-0.766134977,-0.922587505,-1.078612566,-1.141557097,-1.379589081,-1.841483593,-1.476210713,-1.498280644,-1.48281002,-1.541082263,-1.398730516,-1.392970324,-1.354252338,-1.628461838,-0.876419783,-0.876419783,-0.876419783,-0.876419783,-0.876419783,-0.876419783
Barbados,0.960007131,0.960007131,0.960007131,0.960007131,0.960007131,0.960007131,0.960007131,0.960007131,0.960007131,0.960007131,0.960007131,0.960007131,0.960007131,0.960007131,0.960007131,0.960007131,0.960007131,0.960007131,0.960007131,0.960007131,0.960007131,0.960007131,0.960007131,0.960007131,0.960007131,0.977846585,0.995637298,1.022159696,1.048682094,1.021203649,0.993800282,0.907076597,1.154722571,1.150730371,0.94250083,1.089040637,1.101918817,1.064452529,1.09381628,1.278285384,1.222126722,1.296819925,1.346831322,1.346831322,1.346831322,1.346831322,1.346831322,1.346831322
Belarus,0.004018937,0.004018937,0.004018937,0.004018937,0.004018937,0.004018937,0.004018937,0.004018937,0.004018937,0.004018937,0.004018937,0.004018937,0.004018937,0.004018937,0.004018937,0.004018937,0.004018937,0.004018937,0.004018937,0.004018937,0.004018937,0.004018937,0.004018937,0.004018937,0.004018937,0.012530007,0.021017823,0.039681485,0.058345146,0.141945185,0.225316808,0.679559112,0.164913908,0.347500145,0.131609976,0.306979716,0.502490759,0.468292207,-0.132864475,-0.121097334,0.02118762,-0.041607559,0.123558208,0.123558208,0.123558208,0.123558208,0.123558208,0.123558208
Belgium,1.211195827,1.211195827,1.211195827,1.211195827,1.211195827,1.211195827,1.211195827,1.211195827,1.211195827,1.211195827,1.211195827,1.211195827,1.211195827,1.211195827,1.211195827,1.211195827,1.211195827,1.211195827,1.211195827,1.211195827,1.211195827,1.211195827,1.211195827,1.211195827,1.211195827,1.090992897,0.971118391,1.009478241,1.047838092,1.109698941,1.171390772,0.837679982,0.703575611,0.782154262,0.848230124,0.767971218,0.62100786,0.792106986,0.781590223,0.93469274,0.900993824,0.917740762,0.714276493,0.714276493,0.714276493,0.714276493,0.714276493,0.714276493
Belize,0.460658073,0.460658073,0.460658073,0.460658073,0.460658073,0.460658073,0.460658073,0.460658073,0.460658073,0.460658073,0.460658073,0.460658073,0.460658073,0.460658073,0.460658073,0.460658073,0.460658073,0.460658073,0.460658073,0.460658073,0.460658073,0.460658073,0.460658073,0.460658073,0.460658073,0.479875353,0.499040127,0.302133963,0.105227798,0.224770927,0.343987435,0.469381988,0.43637234,0.107991911,0.054783396,0.164801806,0.180901662,0.027833691,0.063642323,0.146382928,0.180853844,0.171360478,0.054302093,0.054302093,0.054302093,0.054302093,0.054302093,0.054302093
Benin,0.960007131,0.960007131,0.960007131,0.960007131,0.960007131,0.960007131,0.960007131,0.960007131,0.960007131,0.960007131,0.960007131,0.960007131,0.960007131,0.960007131,0.960007131,0.960007131,0.960007131,0.960007131,0.960007131,0.960007131,0.960007131,0.960007131,0.960007131,0.960007131,0.960007131,0.810784212,0.661969006,0.691280663,0.72059232,0.730375631,0.740132213,0.666792572,0.25720799,0.450789601,0.517111957,0.33381927,0.333919913,0.375290126,0.222299322,0.293342948,0.319024265,0.260614425,0.049571123,0.049571123,0.049571123,0.049571123,0.049571123,0.049571123
Bermuda,0.646916091,0.646916091,0.646916091,0.646916091,0.646916091,0.646916091,0.646916091,0.646916091,0.646916091,0.646916091,0.646916091,0.646916091,0.646916091,0.646916091,0.646916091,0.646916091,0.646916091,0.646916091,0.646916091,0.646916091,0.646916091,0.646916091,0.646916091,0.646916091,0.646916091,0.649526198,0.652129173,0.647944748,0.643760324,0.680943204,0.718024492,0.824413538,0.909027994,0.844783127,0.817620099,0.801467419,0.826721787,0.718571544,0.93871367,0.991353452,1.002381444,0.991299272,0.957360625,0.957360625,0.957360625,0.957360625,0.957360625,0.957360625
Bhutan,0.615881562,0.615881562,0.615881562,0.615881562,0.615881562,0.615881562,0.615881562,0.615881562,0.615881562,0.615881562,0.615881562,0.615881562,0.615881562,0.615881562,0.615881562,0.615881562,0.615881562,0.615881562,0.615881562,0.615881562,0.615881562,0.615881562,0.615881562,0.615881562,0.615881562,0.529537202,0.443428755,0.428169399,0.412910044,0.505409125,0.597655475,0.907076597,1.174361467,1.304767966,1.307690382,0.621620059,0.751302302,0.815643072,0.774687469,0.855171382,0.812469661,0.800070524,0.996404946,0.996404946,0.996404946,0.996404946,0.996404946,0.996404946
Bolivia,-0.245391369,-0.245391369,-0.245391369,-0.245391369,-0.245391369,-0.245391369,-0.245391369,-0.245391369,-0.245391369,-0.245391369,-0.245391369,-0.245391369,-0.245391369,-0.245391369,-0.245391369,-0.245391369,-0.245391369,-0.245391369,-0.245391369,-0.245391369,-0.245391369,-0.245391369,-0.245391369,-0.245391369,-0.245391369,-0.266699098,-0.287948608,-0.29719761,-0.306446612,-0.347600966,-0.388642877,-0.861350715,-0.686087847,-0.98233521,-0.824177504,-0.836624324,-0.705884576,-0.529779971,-0.444523335,-0.443719447,-0.500611305,-0.347890198,-0.360225648,-0.360225648,-0.360225648,-0.360225648,-0.360225648,-0.360225648
Bosnia and Herzegovina,-0.63818568,-0.63818568,-0.63818568,-0.63818568,-0.63818568,-0.63818568,-0.63818568,-0.63818568,-0.63818568,-0.63818568,-0.63818568,-0.63818568,-0.63818568,-0.63818568,-0.63818568,-0.63818568,-0.63818568,-0.63818568,-0.63818568,-0.63818568,-0.63818568,-0.63818568,-0.63818568,-0.63818568,-0.63818568,-0.63262051,-0.627070546,-0.606912345,-0.586754143,-0.417442265,-0.248592988,-0.437279046,-0.031386752,-0.46745941,-0.4163481,-0.602799952,-0.507311523,-0.653342366,-0.695251763,-0.839860678,-0.536568284,-0.375888884,-0.063033156,-0.063033156,-0.063033156,-0.063033156,-0.063033156,-0.063033156
Botswana,0.92311126,0.92311126,0.92311126,0.92311126,0.92311126,0.92311126,0.92311126,0.92311126,0.92311126,0.92311126,0.92311126,0.92311126,0.92311126,0.92311126,0.92311126,0.92311126,0.92311126,0.92311126,0.92311126,0.92311126,0.92311126,0.92311126,0.92311126,0.92311126,0.92311126,0.898454241,0.873864591,0.914840013,0.955815434,0.873590764,0.79159075,1.078297615,0.887640834,1.056233168,0.963136435,0.982903421,0.984753847,0.931979239,0.960707545,1.050535679,1.080130339,1.08115077,1.021890044,1.021890044,1.021890044,1.021890044,1.021890044,1.021890044
Brazil,-0.246358603,-0.246358603,-0.246358603,-0.246358603,-0.246358603,-0.246358603,-0.246358603,-0.246358603,-0.246358603,-0.246358603,-0.246358603,-0.246358603,-0.246358603,-0.246358603,-0.246358603,-0.246358603,-0.246358603,-0.246358603,-0.246358603,-0.246358603,-0.246358603,-0.246358603,-0.246358603,-0.246358603,-0.246358603,-0.308827998,-0.371126711,-0.096659027,0.177808657,0.231980352,0.286004037,0.000221271,-0.276675016,-0.231576845,-0.277748019,-0.377915233,-0.292797953,0.164363906,0.0057122,-0.13636902,0.045203622,-0.282447517,-0.01384575,-0.01384575,-0.01384575,-0.01384575,-0.01384575,-0.01384575
