Country Name,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Belize,0.897596178,0.864145023,0.830693869,0.797242714,0.76379156,0.730340405,0.696889251,0.663438097,0.629986942,0.596535788,0.563084633,0.529633479,0.496182324,0.46273117,0.429280015,0.395828861,0.362377706,0.328926552,0.295475397,0.262024243,0.228573089,0.195121934,0.16167078,0.128219625,0.007658246,-0.04758967,-0.102686636,-0.025892531,0.050901573,-0.041318517,-0.13328664,0.048621383,-0.206493601,-0.156783581,-0.092115544,-0.133409813,-0.224015698,-0.375337929,-0.358898669,-0.493367314,-0.442503661,-0.448817462,-0.744210362,-0.540803464,-0.574254619,-0.607705773,-0.641156927,-0.674608082
Benin,0.567281797,0.535931866,0.504581935,0.473232004,0.441882073,0.410532142,0.379182211,0.34783228,0.316482349,0.285132418,0.253782486,0.222432555,0.191082624,0.159732693,0.128382762,0.097032831,0.0656829,0.034332969,0.002983038,-0.028366893,-0.059716824,-0.091066755,-0.122416686,-0.153766617,-0.188955322,-0.161965715,-0.13504985,-0.200165227,-0.265280604,-0.30480866,-0.344228715,-0.518815696,-0.590088248,-0.591008484,-0.566025615,-0.551098287,-0.567795575,-0.67334795,-0.700698555,-0.707195342,-0.635561109,-0.626097977,-0.549865663,-0.780765239,-0.81211517,-0.843465101,-0.874815032,-0.906164963
Bermuda,1.947308011,1.919898069,1.892488127,1.865078184,1.837668242,1.8102583,1.782848357,1.755438415,1.728028473,1.700618531,1.673208588,1.645798646,1.618388704,1.590978761,1.563568819,1.536158877,1.508748935,1.481338992,1.45392905,1.426519108,1.399109165,1.371699223,1.344289281,1.316879339,1.186127901,1.20711607,1.228046894,1.225464404,1.222881913,1.215605212,1.208348393,1.204051971,1.105713248,0.88141042,0.863752902,0.883514404,0.888308227,0.901312768,1.158515692,1.131743908,1.13766551,1.143585324,0.019653277,0.768680493,0.741270551,0.713860608,0.686450666,0.659040724
Bhutan,-0.02108114,-0.01383518,-0.00658922,0.000656739,0.007902699,0.015148659,0.022394619,0.029640579,0.036886539,0.044132499,0.051378459,0.058624419,0.065870379,0.073116339,0.080362299,0.087608259,0.094854219,0.102100179,0.109346139,0.116592099,0.123838059,0.131084019,0.138329978,0.145575938,0.0493805,0.125789108,0.20198895,0.190086365,0.178183779,0.134910856,0.091756165,0.23425065,0.356158882,0.363543928,0.255706787,0.371499628,0.372823328,0.177950025,0.116174921,0.141434953,0.189357892,0.243206218,0.348472327,0.290495137,0.297741097,0.304987057,0.312233017,0.319478977
Bolivia,1.112415262,1.057170142,1.001925022,0.946679901,0.891434781,0.836189661,0.78094454,0.72569942,0.6704543,0.615209179,0.559964059,0.504718939,0.449473818,0.394228698,0.338983578,0.283738457,0.228493337,0.173248217,0.118003096,0.062757976,0.007512856,-0.047732265,-0.102977385,-0.158222505,-0.292042643,-0.274916528,-0.257837206,-0.340503901,-0.423170596,-0.428255576,-0.433326662,-0.481687725,-0.687767684,-0.801573098,-0.854210556,-0.838255227,-1.001108408,-1.137553811,-1.053848624,-1.008581161,-1.041018724,-1.071086407,-1.076055884,-1.263124912,-1.318370032,-1.373615153,-1.428860273,-1.484105393
Bosnia and Herzegovina,-1.102138137,-1.082687372,-1.063236608,-1.043785843,-1.024335078,-1.004884314,-0.985433549,-0.965982785,-0.94653202,-0.927081255,-0.907630491,-0.888179726,-0.868728961,-0.849278197,-0.829827432,-0.810376667,-0.790925903,-0.771475138,-0.752024373,-0.732573609,-0.713122844,-0.693672079,-0.674221315,-0.65477055,-0.258063734,-0.449281732,-0.639977276,-0.639545262,-0.639113247,-0.652521271,-0.665892661,-0.687242508,-0.490033805,-0.557779431,-0.503068686,-0.482215494,-0.410141826,-0.355209976,-0.365589231,-0.349811584,-0.230450347,-0.16539444,-0.203662619,-0.265755257,-0.246304493,-0.226853728,-0.207402963,-0.187952199
Botswana,0.356486846,0.363783156,0.371079467,0.378375777,0.385672087,0.392968397,0.400264708,0.407561018,0.414857328,0.422153639,0.429449949,0.436746259,0.44404257,0.45133888,0.45863519,0.4659315,0.473227811,0.480524121,0.487820431,0.495116742,0.502413052,0.509709362,0.517005672,0.524301983,0.502153337,0.543302006,0.584338248,0.557214409,0.53009057,0.516118154,0.502183914,0.668330014,0.63505733,0.603888214,0.580817103,0.612609327,0.659514546,0.654872954,0.666207969,0.6576038,0.653665841,0.585473418,0.634595513,0.670228189,0.677524499,0.684820809,0.692117119,0.69941343
Brazil,-0.773444193,-0.758328005,-0.743211818,-0.72809563,-0.712979442,-0.697863254,-0.682747066,-0.667630878,-0.65251469,-0.637398502,-0.622282314,-0.607166126,-0.592049939,-0.576933751,-0.561817563,-0.546701375,-0.531585187,-0.516468999,-0.501352811,-0.486236623,-0.471120435,-0.456004247,-0.44088806,-0.425771872,-0.331111163,-0.320777366,-0.310471803,-0.306381777,-0.302291751,-0.30282248,-0.30335176,-0.40344283,-0.391571522,-0.492363393,-0.413079858,-0.433014214,-0.368398011,-0.217170715,-0.003749206,-0.005884339,-0.110087022,-0.119385168,-0.082235441,-0.123448114,-0.108331926,-0.093215738,-0.07809955,-0.062983362
Brunei Darussalam,0.344417793,0.351035161,0.35765253,0.364269899,0.370887268,0.377504636,0.384122005,0.390739374,0.397356743,0.403974111,0.41059148,0.417208849,0.423826218,0.430443586,0.437060955,0.443678324,0.450295693,0.456913061,0.46353043,0.470147799,0.476765168,0.483382537,0.489999905,0.496617274,0.748676002,0.646090016,0.54378432,0.521565586,0.499346852,0.492122347,0.484917581,0.539913177,0.388533771,0.294855624,0.206209809,0.443461597,0.508831739,0.795153558,0.792922437,0.87142849,0.807516992,0.612405598,0.495292813,0.628964649,0.635582018,0.642199387,0.648816755,0.655434124
Bulgaria,-0.719734084,-0.703592364,-0.687450643,-0.671308923,-0.655167203,-0.639025482,-0.622883762,-0.606742042,-0.590600321,-0.574458601,-0.558316881,-0.542175161,-0.52603344,-0.50989172,-0.49375,-0.477608279,-0.461466559,-0.445324839,-0.429183119,-0.413041398,-0.396899678,-0.380757958,-0.364616237,-0.348474517,-0.457013041,-0.410398132,-0.363910586,-0.296888418,-0.229866251,-0.162624726,-0.095566921,-0.194337815,-0.127164856,-0.15963693,-0.139041781,-0.104820915,-0.159527645,-0.073896043,-0.103949226,-0.136707962,-0.123772778,-0.137340322,-0.077624582,-0.025640111,-0.009498391,0.006643329,0.02278505,0.03892677
Burkina Faso,-1.652021282,-1.618902963,-1.585784645,-1.552666326,-1.519548008,-1.486429689,-1.453311371,-1.420193052,-1.387074733,-1.353956415,-1.320838096,-1.287719778,-1.254601459,-1.221483141,-1.188364822,-1.155246503,-1.122128185,-1.089009866,-1.055891548,-1.022773229,-0.989654911,-0.956536592,-0.923418273,-0.890299955,-1.027896285,-0.936491551,-0.845336556,-0.757957578,-0.670578599,-0.676460822,-0.682326972,-0.563869119,-0.562346816,-0.512441039,-0.4170219,-0.398984104,-0.339797944,-0.19529967,-0.183458745,-0.366199762,-0.430946916,-0.522480071,-0.533324122,-0.227933583,-0.194815265,-0.161696946,-0.128578628,-0.095460309
Burundi,-2.594289601,-2.555067989,-2.515846376,-2.476624764,-2.437403152,-2.39818154,-2.358959927,-2.319738315,-2.280516703,-2.24129509,-2.202073478,-2.162851866,-2.123630254,-2.084408641,-2.045187029,-2.005965417,-1.966743805,-1.927522192,-1.88830058,-1.849078968,-1.809857356,-1.770635743,-1.731414131,-1.692192519,-1.718495607,-1.599932944,-1.481694221,-1.520878017,-1.560061812,-1.472746835,-1.385670424,-1.537148237,-1.597784162,-1.184576631,-0.974693,-1.089280963,-1.046370387,-1.164343715,-1.190348864,-1.116908908,-1.078551412,-1.046265721,-0.933799624,-0.907760273,-0.868538661,-0.829317049,-0.790095437,-0.750873824
Cabo Verde,0.740343636,0.73265804,0.724972445,0.717286849,0.709601254,0.701915658,0.694230062,0.686544467,0.678858871,0.671173275,0.66348768,0.655802084,0.648116488,0.640430893,0.632745297,0.625059702,0.617374106,0.60968851,0.602002915,0.594317319,0.586631723,0.578946128,0.571260532,0.563574937,0.774557412,0.706004756,0.637639403,0.633737117,0.629834831,0.408881213,0.188531294,0.141137064,0.274489582,0.309484601,0.571690321,0.555573523,0.510434449,0.481189221,0.424753875,0.474635959,0.474606186,0.475824386,0.574655473,0.409863024,0.402177428,0.394491833,0.386806237,0.379120641
Cambodia,-1.310901934,-1.304157017,-1.2974121,-1.290667183,-1.283922266,-1.27717735,-1.270432433,-1.263687516,-1.256942599,-1.250197682,-1.243452765,-1.236707849,-1.229962932,-1.223218015,-1.216473098,-1.209728181,-1.202983264,-1.196238347,-1.189493431,-1.182748514,-1.176003597,-1.16925868,-1.162513763,-1.155768846,-1.140944004,-1.127867716,-1.114827156,-1.049931198,-0.985035241,-1.040270715,-1.095355272,-1.224495053,-1.249263287,-1.186448336,-1.190976143,-1.080276489,-1.114782333,-1.085630178,-1.08956027,-1.022335649,-0.96514672,-0.989801109,-0.92512697,-1.02087051,-1.014125593,-1.007380676,-1.000635759,-0.993890842
