Country Name,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Belize,0.916494719,0.8958582,0.87522168,0.854585161,0.833948642,0.813312123,0.792675603,0.772039084,0.751402565,0.730766046,0.710129526,0.689493007,0.668856488,0.648219969,0.62758345,0.60694693,0.586310411,0.565673892,0.545037373,0.524400853,0.503764334,0.483127815,0.462491296,0.441854776,0.460658073,0.479875353,0.499040127,0.302133963,0.105227798,0.224770927,0.343987435,0.469381988,0.43637234,0.107991911,0.054783396,0.164801806,0.180901662,0.027833691,0.063642323,0.146382928,0.180853844,0.171360478,0.054302093,0.029124391,0.008487872,-0.012148647,-0.032785166,-0.053421686
Benin,1.821417573,1.781207032,1.740996491,1.70078595,1.660575409,1.620364867,1.580154326,1.539943785,1.499733244,1.459522703,1.419312162,1.379101621,1.33889108,1.298680539,1.258469998,1.218259457,1.178048916,1.137838375,1.097627834,1.057417293,1.017206752,0.976996211,0.93678567,0.896575129,0.960007131,0.810784212,0.661969006,0.691280663,0.72059232,0.730375631,0.740132213,0.666792572,0.25720799,0.450789601,0.517111957,0.33381927,0.333919913,0.375290126,0.222299322,0.293342948,0.319024265,0.260614425,0.049571123,0.092364308,0.052153767,0.011943226,-0.028267315,-0.068477856
Bermuda,0.117001857,0.137799182,0.158596507,0.179393832,0.200191157,0.220988482,0.241785808,0.262583133,0.283380458,0.304177783,0.324975108,0.345772433,0.366569759,0.387367084,0.408164409,0.428961734,0.449759059,0.470556385,0.49135371,0.512151035,0.53294836,0.553745685,0.57454301,0.595340336,0.646916091,0.649526198,0.652129173,0.647944748,0.643760324,0.680943204,0.718024492,0.824413538,0.909027994,0.844783127,0.817620099,0.801467419,0.826721787,0.718571544,0.93871367,0.991353452,1.002381444,0.991299272,0.957360625,1.011286839,1.032084164,1.052881489,1.073678815,1.09447614
Bhutan,-0.028102243,-0.003878638,0.020344966,0.044568571,0.068792175,0.093015779,0.117239384,0.141462988,0.165686593,0.189910197,0.214133801,0.238357406,0.26258101,0.286804615,0.311028219,0.335251823,0.359475428,0.383699032,0.407922637,0.432146241,0.456369845,0.48059345,0.504817054,0.529040659,0.615881562,0.529537202,0.443428755,0.428169399,0.412910044,0.505409125,0.597655475,0.907076597,1.174361467,1.304767966,1.307690382,0.621620059,0.751302302,0.815643072,0.774687469,0.855171382,0.812469661,0.800070524,0.996404946,1.013512747,1.037736351,1.061959955,1.08618356,1.110407164
Bolivia,-0.131675872,-0.143097396,-0.15451892,-0.165940445,-0.177361969,-0.188783493,-0.200205017,-0.211626542,-0.223048066,-0.23446959,-0.245891114,-0.257312638,-0.268734163,-0.280155687,-0.291577211,-0.302998735,-0.31442026,-0.325841784,-0.337263308,-0.348684832,-0.360106357,-0.371527881,-0.382949405,-0.394370929,-0.245391369,-0.266699098,-0.287948608,-0.29719761,-0.306446612,-0.347600966,-0.388642877,-0.861350715,-0.686087847,-0.98233521,-0.824177504,-0.836624324,-0.705884576,-0.529779971,-0.444523335,-0.443719447,-0.500611305,-0.347890198,-0.360225648,-0.622801414,-0.634222938,-0.645644462,-0.657065987,-0.668487511
Bosnia and Herzegovina,-0.695825955,-0.689707,-0.683588046,-0.677469091,-0.671350136,-0.665231181,-0.659112226,-0.652993271,-0.646874316,-0.640755361,-0.634636406,-0.628517452,-0.622398497,-0.616279542,-0.610160587,-0.604041632,-0.597922677,-0.591803722,-0.585684767,-0.579565812,-0.573446857,-0.567327903,-0.561208948,-0.555089993,-0.63818568,-0.63262051,-0.627070546,-0.606912345,-0.586754143,-0.417442265,-0.248592988,-0.437279046,-0.031386752,-0.46745941,-0.4163481,-0.602799952,-0.507311523,-0.653342366,-0.695251763,-0.839860678,-0.536568284,-0.375888884,-0.063033156,-0.432710895,-0.42659194,-0.420472985,-0.41435403,-0.408235075
Botswana,0.655090359,0.664442686,0.673795013,0.68314734,0.692499668,0.701851995,0.711204322,0.720556649,0.729908976,0.739261303,0.748613631,0.757965958,0.767318285,0.776670612,0.786022939,0.795375266,0.804727593,0.814079921,0.823432248,0.832784575,0.842136902,0.851489229,0.860841556,0.870193884,0.92311126,0.898454241,0.873864591,0.914840013,0.955815434,0.873590764,0.79159075,1.078297615,0.887640834,1.056233168,0.963136435,0.982903421,0.984753847,0.931979239,0.960707545,1.050535679,1.080130339,1.08115077,1.021890044,1.057240427,1.066592754,1.075945081,1.085297408,1.094649735
Brazil,-0.18376667,-0.181389456,-0.179012242,-0.176635029,-0.174257815,-0.171880601,-0.169503387,-0.167126174,-0.16474896,-0.162371746,-0.159994532,-0.157617318,-0.155240105,-0.152862891,-0.150485677,-0.148108463,-0.145731249,-0.143354036,-0.140976822,-0.138599608,-0.136222394,-0.133845181,-0.131467967,-0.129090753,-0.246358603,-0.308827998,-0.371126711,-0.096659027,0.177808657,0.231980352,0.286004037,0.000221271,-0.276675016,-0.231576845,-0.277748019,-0.377915233,-0.292797953,0.164363906,0.0057122,-0.13636902,0.045203622,-0.282447517,-0.01384575,-0.081546477,-0.079169264,-0.07679205,-0.074414836,-0.072037622
Brunei Darussalam,1.121733533,1.123121541,1.124509549,1.125897557,1.127285565,1.128673573,1.130061582,1.13144959,1.132837598,1.134225606,1.135613614,1.137001622,1.13838963,1.139777639,1.141165647,1.142553655,1.143941663,1.145329671,1.146717679,1.148105688,1.149493696,1.150881704,1.152269712,1.15365772,1.156321883,1.094973261,1.033792257,1.136874378,1.239956498,1.157391467,1.075052023,1.139882088,1.399540901,1.257341266,1.187708616,1.174799085,1.161420107,1.363569021,1.240329146,1.095006227,0.919694901,1.082027674,1.267537475,1.181417883,1.182805891,1.1841939,1.185581908,1.186969916
Bulgaria,0.223694895,0.224736051,0.225777207,0.226818363,0.227859519,0.228900675,0.229941831,0.230982986,0.232024142,0.233065298,0.234106454,0.23514761,0.236188766,0.237229922,0.238271078,0.239312234,0.240353389,0.241394545,0.242435701,0.243476857,0.244518013,0.245559169,0.246600325,0.247641481,-0.204493359,0.163598682,0.530685008,0.439499244,0.348313481,0.37173316,0.395088851,0.14888756,-0.021039944,0.131644532,0.391666561,0.352441728,0.349834859,0.31842047,0.327432275,0.279012352,0.350883693,0.147645175,0.081753463,0.268464598,0.269505754,0.27054691,0.271588066,0.272629222
Burkina Faso,0.393910404,0.375435978,0.356961552,0.338487126,0.3200127,0.301538274,0.283063848,0.264589422,0.246114996,0.22764057,0.209166144,0.190691717,0.172217291,0.153742865,0.135268439,0.116794013,0.098319587,0.079845161,0.061370735,0.042896309,0.024421883,0.005947457,-0.012526969,-0.031001395,-0.414000005,-0.306890112,-0.20007287,-0.106615237,-0.013157605,-0.190506922,-0.367371678,0.035528481,-0.106681474,-0.075130865,0.146304399,0.286871403,0.096509613,0.01499036,-0.147422716,-0.58167398,-0.586723924,-0.795505404,-0.787618876,-0.400489916,-0.418964342,-0.437438768,-0.455913194,-0.47438762
Burundi,-4.218899295,-4.147400389,-4.075901483,-4.004402577,-3.932903671,-3.861404765,-3.789905859,-3.718406953,-3.646908047,-3.575409141,-3.503910235,-3.432411329,-3.360912423,-3.289413517,-3.217914611,-3.146415704,-3.074916798,-3.003417892,-2.931918986,-2.86042008,-2.788921174,-2.717422268,-2.645923362,-2.574424456,-2.243051767,-2.336071252,-2.428836584,-2.290103436,-2.151370287,-2.271548536,-2.39139843,-2.305670738,-2.513827562,-1.514644861,-1.396649837,-1.3170681,-1.631292343,-1.267571449,-1.596097827,-1.784853339,-1.685397863,-1.310161352,-0.893656909,-1.144446335,-1.072947429,-1.001448523,-0.929949617,-0.858450711
Cabo Verde,1.523468572,1.503720916,1.483973261,1.464225606,1.44447795,1.424730295,1.40498264,1.385234985,1.365487329,1.345739674,1.325992019,1.306244363,1.286496708,1.266749053,1.247001398,1.227253742,1.207506087,1.187758432,1.168010777,1.148263121,1.128515466,1.108767811,1.089020155,1.0692725,0.944107831,0.985368143,1.026515722,1.074466884,1.122418046,0.88867782,0.655576229,0.907076597,1.067602158,0.781964123,0.96762532,0.901236534,0.828095973,0.842547596,0.857144117,0.723417044,0.809150875,0.773594141,0.407537848,0.674319395,0.654571739,0.634824084,0.615076429,0.595328773
Cambodia,-2.691180738,-2.628376251,-2.565571763,-2.502767276,-2.439962788,-2.3771583,-2.314353813,-2.251549325,-2.188744837,-2.12594035,-2.063135862,-2.000331375,-1.937526887,-1.874722399,-1.811917912,-1.749113424,-1.686308936,-1.623504449,-1.560699961,-1.497895474,-1.435090986,-1.372286498,-1.309482011,-1.246677523,-1.147394657,-1.226420477,-1.305230379,-1.087379783,-0.869529188,-0.836991563,-0.80454284,-0.69805795,-0.427421451,-0.421250552,-0.380780071,-0.405373752,-0.335787594,-0.587342799,-0.54178232,-0.327254891,-0.139488846,-0.17201744,-0.039973695,0.009412229,0.072216717,0.135021205,0.197825692,0.26063018
Cameroon,-1.021729681,-1.009240718,-0.996751756,-0.984262793,-0.97177383,-0.959284868,-0.946795905,-0.934306943,-0.92181798,-0.909329018,-0.896840055,-0.884351092,-0.87186213,-0.859373167,-0.846884205,-0.834395242,-0.82190628,-0.809417317,-0.796928355,-0.784439392,-0.771950429,-0.759461467,-0.746972504,-0.734483542,-1.065714717,-0.945101027,-0.824816883,-0.695834637,-0.566852391,-0.644589258,-0.722113729,-0.470079631,-0.397756249,-0.176222757,-0.263517499,-0.337433755,-0.550778568,-0.482048452,-0.72685653,-0.661322892,-0.576565444,-0.530078471,-0.944601476,-0.48470429,-0.472215328,-0.459726365,-0.447237403,-0.43474844
